Linux 3.18.0-dctcp-official-rtomin10 (arldcn8) 	10/08/2015 	_x86_64_	(12 CPU)

07:22:19 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:22:20 PM     all      0.35      0.00     45.18      0.00      0.00     54.47
07:22:21 PM     all      0.18      0.00     45.37      0.18      0.00     54.27
07:22:22 PM     all      0.00      0.00     39.91      0.00      0.00     60.09
07:22:23 PM     all      0.28      0.00     40.58      0.00      0.00     59.14
07:22:24 PM     all      0.18      0.00     45.49      0.00      0.00     54.33
07:22:25 PM     all      0.09      0.00     47.90      0.00      0.00     52.01
07:22:26 PM     all      0.00      0.00     49.23      0.17      0.00     50.60
07:22:27 PM     all      0.17      0.00     48.39      0.00      0.00     51.44
07:22:28 PM     all      0.09      0.00     48.50      0.00      0.00     51.42
07:22:29 PM     all      0.25      0.00     49.11      0.00      0.00     50.64
07:22:30 PM     all      0.17      0.00     47.64      0.00      0.00     52.19
07:22:31 PM     all      0.09      0.00     47.23      0.09      0.00     52.60
07:22:32 PM     all      0.09      0.00     47.68      0.00      0.00     52.23
07:22:33 PM     all      0.00      0.00     48.50      0.00      0.00     51.50
07:22:34 PM     all      0.35      0.00     46.90      0.00      0.00     52.75
07:22:35 PM     all      0.26      0.00     48.38      0.00      0.00     51.37
07:22:36 PM     all      0.17      0.00     47.91      0.00      0.00     51.91
07:22:37 PM     all      0.08      0.00     47.76      0.17      0.00     51.99
07:22:38 PM     all      0.08      0.00     47.60      0.00      0.00     52.32
07:22:39 PM     all      0.17      0.00     47.28      0.00      0.00     52.55
07:22:40 PM     all      0.26      0.00     46.66      0.00      0.00     53.09
07:22:41 PM     all      0.25      0.00     47.75      0.00      0.00     52.00
07:22:42 PM     all      0.08      0.00     47.24      0.08      0.00     52.59
07:22:43 PM     all      0.08      0.00     46.98      0.00      0.00     52.93
07:22:44 PM     all      0.17      0.00     47.53      0.00      0.00     52.31
07:22:45 PM     all      0.17      0.00     47.21      0.00      0.00     52.62
07:22:46 PM     all      0.17      0.00     46.62      0.00      0.00     53.21
Average:        all      0.16      0.00     46.96      0.03      0.00     52.86
